title,item_opened_by,current_status,labels,created_by,location,contrib_type,repo,type
Fix: make parse comment more readable,2024-02-29 02:58:30,closed,refactor,lwasser,United States,staff,pyosMeta,issues
Fix: field alias for date_accepted field,2024-02-28 02:24:02,closed,,lwasser,United States,staff,pyosMeta,issues
Fix: publish to pypi build needs security enhancements,2024-02-27 16:12:16,closed,"maintenance, automation",lwasser,United States,staff,pyosMeta,issues
Fix: add environment,2024-02-26 23:26:13,closed,,lwasser,United States,staff,pyosMeta,issues
Fix: add permissions to publish,2024-02-26 15:51:13,closed,,lwasser,United States,staff,pyosMeta,issues
"Fix: test pypi trusted workflow setup, remove token",2024-02-26 15:17:16,closed,,lwasser,United States,staff,pyosMeta,issues
Fix grammar in devguide,2024-02-26 02:46:11,closed,,willingc,San Diego,staff,pyosMeta,issues
Fix: Update publish pypi workflow to use hatch,2024-02-25 21:02:43,closed,,lwasser,United States,staff,pyosMeta,issues
Fix: add test coverage,2024-02-25 03:04:37,closed,,lwasser,United States,staff,pyosMeta,issues
Fix: Add categories validator to model,2024-02-25 02:05:06,closed,,lwasser,United States,staff,pyosMeta,issues
Fix: categories need a clean / validation step,2024-02-25 01:58:15,closed,,lwasser,United States,staff,pyosMeta,issues
Update optional dependencies and edit pyproject.toml,2024-02-24 18:52:12,closed,maintenance,willingc,San Diego,staff,pyosMeta,issues
Update changelog to reflect actual history on PyPI and GitHub,2024-02-24 18:33:27,closed,maintenance,willingc,San Diego,staff,pyosMeta,issues
Prep February 2024 release,2024-02-24 18:31:23,closed,release,willingc,San Diego,staff,pyosMeta,issues
"Update gitignore, flake8, and pre-commit config files",2024-02-24 17:50:58,closed,"maintenance, automation",willingc,San Diego,staff,pyosMeta,issues
Set up a github action using hatch to release to PyPI,2024-02-24 16:22:53,closed,"help wanted, automation",willingc,San Diego,staff,pyosMeta,issues
Remove unneeded file now that hatch is used for packaging,2024-02-24 16:17:34,closed,maintenance,willingc,San Diego,staff,pyosMeta,issues
Add some dev setup info about hatch,2024-02-24 15:54:55,closed,documentation,willingc,San Diego,staff,pyosMeta,issues
Enh: Setup code cov to test coverage,2024-02-24 15:44:57,closed,help wanted,lwasser,United States,staff,pyosMeta,issues
Bump flake8 for pre-commit,2024-02-23 15:39:24,closed,,willingc,San Diego,staff,pyosMeta,issues
Bump black pre-commit hook and update file formats for black 2024 style,2024-02-23 15:35:56,closed,,willingc,San Diego,staff,pyosMeta,issues
Fix: GitHub request to increase perpage values to 100,2024-02-23 02:12:59,closed,"bug, enhancement, help wanted",lwasser,United States,staff,pyosMeta,issues
Add: partner support to metadata parsing,2024-02-22 02:41:42,closed,,lwasser,United States,staff,pyosMeta,issues
Add: support for astropy and other partners in the parse issue method,2024-02-22 02:38:34,closed,enhancement,lwasser,United States,staff,pyosMeta,issues
Refactor needed for parse_issue_header method,2024-02-22 02:36:51,closed,"help wanted, refactor",lwasser,United States,staff,pyosMeta,issues
Fix: move to hatch scripts for tests and move to pytest,2024-02-21 23:33:23,closed,,lwasser,United States,staff,pyosMeta,issues
Setup test suite runs with pytest and hatch scripts,2024-02-21 23:29:10,closed,,lwasser,United States,staff,pyosMeta,issues
Move project to dynamic versioning,2024-02-21 23:27:54,closed,,lwasser,United States,staff,pyosMeta,issues
feat: Add after date to api call ,2024-08-18 00:53:36,closed,,lwasser,United States,staff,pyosMeta,pulls
Add: additional repos to parse contributors,2024-08-15 22:32:53,closed,,lwasser,United States,staff,pyosMeta,pulls
Release 1.3.5,2024-08-15 20:52:46,closed,,lwasser,United States,staff,pyosMeta,pulls
feat: support for issues ++ prs ✨  in pyosmeta,2024-08-14 22:59:52,closed,,lwasser,United States,staff,pyosMeta,pulls
Add unit test file for file_io.py,2024-08-03 01:03:50,closed,maintenance,willingc,San Diego,staff,pyosMeta,pulls
Add unit tests using pytest for contributors module,2024-08-02 21:51:02,closed,maintenance,willingc,San Diego,staff,pyosMeta,pulls
 ✨ Release v1.3.4 update changelog ✨ ,2024-08-01 23:20:38,closed,,lwasser,United States,staff,pyosMeta,pulls
Relax codecov settings in CI,2024-08-01 20:17:55,closed,,willingc,San Diego,staff,pyosMeta,pulls
Fix: model bug that i introduced,2024-08-01 17:27:26,closed,,lwasser,United States,staff,pyosMeta,pulls
fix: advisory_council should default to false,2024-08-01 16:17:34,closed,,lwasser,United States,staff,pyosMeta,pulls
Update api endpoint test to check for any valid endpoint,2024-07-31 22:53:39,closed,,willingc,San Diego,staff,pyosMeta,pulls
Edit .env-default file to correct syntax,2024-07-13 18:29:06,closed,,ehinman,"Madison, WI",staff,pyosMeta,pulls
Fix: fix label parsing,2024-07-13 03:46:26,closed,,lwasser,United States,staff,pyosMeta,pulls
Release 1.3.2 -- this should fix our current build problems!! ,2024-07-12 06:34:01,closed,,lwasser,United States,staff,pyosMeta,pulls
get labels from issue metadata,2024-07-12 03:32:30,closed,,sneakers-the-rat,,staff,pyosMeta,pulls
fix parsing of partnerships,2024-07-12 02:41:21,closed,,sneakers-the-rat,,staff,pyosMeta,pulls
Fix: add emeritus_Advisory field,2024-07-04 20:09:07,closed,,lwasser,United States,staff,pyosMeta,pulls
[Release] v0.1.7 -- pyosMeta,2024-07-04 18:05:59,closed,,lwasser,United States,staff,pyosMeta,pulls
Fix update-contributors handling of missing github_username,2024-07-03 13:09:36,closed,,blink1073,,staff,pyosMeta,pulls
Fix sigstore job,2024-07-03 11:53:32,closed,"maintenance, automation",blink1073,,staff,pyosMeta,pulls
"Refactor issue parser - lifecycle methods, use pydantic models, support reviewer lists",2024-07-03 03:03:36,closed,,sneakers-the-rat,,staff,pyosMeta,pulls
Fix: we changed the label names,2024-07-02 18:44:10,closed,,lwasser,United States,staff,pyosMeta,pulls
Test cli on pull requests,2024-07-01 20:07:25,closed,,blink1073,,staff,pyosMeta,pulls
Fix undeclared fix_indent,2024-07-01 16:04:49,closed,,pllim,"Baltimore, MD, USA",staff,pyosMeta,pulls
Adopt ruff,2024-06-25 00:59:08,closed,,blink1073,,staff,pyosMeta,pulls
Create:  add-help-wanted workflow to add tagged issues to project board,2024-06-07 17:41:32,closed,,lwasser,United States,staff,pyosMeta,pulls
Add: help-wanted label action,2024-06-05 20:49:37,closed,,lwasser,United States,staff,pyosMeta,pulls
Sign pypi releases using sigstore,2024-05-25 15:43:23,closed,,blink1073,,staff,pyosMeta,pulls
ENH: update project board script,2024-05-19 22:23:46,closed,,lwasser,United States,staff,pyosMeta,pulls
Fix: bug in github username for reviewers),2024-05-07 21:12:47,closed,,lwasser,United States,staff,pyosMeta,pulls
Fix: link to COC,2024-04-04 19:45:50,closed,,lwasser,United States,staff,pyosMeta,pulls
Add changelog for v0.2.4,2024-03-29 18:24:12,closed,release,willingc,San Diego,staff,pyosMeta,pulls
Fix: separate build and publish steps in CI,2024-03-26 23:02:12,closed,,lwasser,United States,staff,pyosMeta,pulls
Fix: small bug - forgot to update last script,2024-03-20 23:27:37,closed,,lwasser,United States,staff,pyosMeta,pulls
Add: pagination support for issue requests,2024-03-19 19:55:09,closed,,lwasser,United States,staff,pyosMeta,pulls
Fix: refactor github methods out of contributor mod,2024-03-18 22:57:01,closed,,lwasser,United States,staff,pyosMeta,pulls
Fix: add partners to contributors,2024-03-12 20:24:38,closed,,lwasser,United States,staff,pyosMeta,pulls
Fix tests2,2024-03-12 19:42:54,closed,,lwasser,United States,staff,pyosMeta,pulls
Fix: Move all of the github things to a new module for easier maintenance,2024-03-09 19:54:49,closed,refactor,lwasser,United States,staff,pyosMeta,pulls
Fix: clean data accepted key,2024-03-09 01:29:01,closed,bug,lwasser,United States,staff,pyosMeta,pulls
Update github actions to resolve nodejs 16 warnings,2024-03-08 19:49:13,closed,maintenance,willingc,San Diego,staff,pyosMeta,pulls
Split utilities test file into two to match the source files,2024-03-08 19:27:45,closed,"maintenance, refactor",willingc,San Diego,staff,pyosMeta,pulls
Refactor cleaning utility input names to be consistent and update docstrings,2024-03-08 19:02:07,closed,"maintenance, refactor",willingc,San Diego,staff,pyosMeta,pulls
Add tests utils,2024-03-08 01:36:01,closed,,lwasser,United States,staff,pyosMeta,pulls
Fix: rename util modules,2024-03-08 01:23:16,closed,,lwasser,United States,staff,pyosMeta,pulls
Fix: refactor and reorganize modules,2024-03-07 23:40:46,closed,refactor,lwasser,United States,staff,pyosMeta,pulls
Fix: parse up to 100 issues in a request,2024-03-07 16:47:06,closed,,lwasser,United States,staff,pyosMeta,pulls
February 2024 changelog,2024-02-29 17:30:25,closed,,willingc,San Diego,staff,pyosMeta,pulls
Fix: make parse comment more readable,2024-02-29 02:58:30,closed,refactor,lwasser,United States,staff,pyosMeta,pulls
Fix: field alias for date_accepted field,2024-02-28 02:24:02,closed,,lwasser,United States,staff,pyosMeta,pulls
Fix: add environment,2024-02-26 23:26:13,closed,,lwasser,United States,staff,pyosMeta,pulls
Fix: add permissions to publish,2024-02-26 15:51:13,closed,,lwasser,United States,staff,pyosMeta,pulls
"Fix: test pypi trusted workflow setup, remove token",2024-02-26 15:17:16,closed,,lwasser,United States,staff,pyosMeta,pulls
Fix grammar in devguide,2024-02-26 02:46:11,closed,,willingc,San Diego,staff,pyosMeta,pulls
Fix: Update publish pypi workflow to use hatch,2024-02-25 21:02:43,closed,,lwasser,United States,staff,pyosMeta,pulls
Fix: add test coverage,2024-02-25 03:04:37,closed,,lwasser,United States,staff,pyosMeta,pulls
Fix: Add categories validator to model,2024-02-25 02:05:06,closed,,lwasser,United States,staff,pyosMeta,pulls
Update optional dependencies and edit pyproject.toml,2024-02-24 18:52:12,closed,maintenance,willingc,San Diego,staff,pyosMeta,pulls
Update changelog to reflect actual history on PyPI and GitHub,2024-02-24 18:33:27,closed,maintenance,willingc,San Diego,staff,pyosMeta,pulls
"Update gitignore, flake8, and pre-commit config files",2024-02-24 17:50:58,closed,"maintenance, automation",willingc,San Diego,staff,pyosMeta,pulls
Remove unneeded file now that hatch is used for packaging,2024-02-24 16:17:34,closed,maintenance,willingc,San Diego,staff,pyosMeta,pulls
Add some dev setup info about hatch,2024-02-24 15:54:55,closed,documentation,willingc,San Diego,staff,pyosMeta,pulls
Bump flake8 for pre-commit,2024-02-23 15:39:24,closed,,willingc,San Diego,staff,pyosMeta,pulls
Bump black pre-commit hook and update file formats for black 2024 style,2024-02-23 15:35:56,closed,,willingc,San Diego,staff,pyosMeta,pulls
Add: partner support to metadata parsing,2024-02-22 02:41:42,closed,,lwasser,United States,staff,pyosMeta,pulls
Fix: move to hatch scripts for tests and move to pytest,2024-02-21 23:33:23,closed,,lwasser,United States,staff,pyosMeta,pulls
Update contributor and review data,2024-08-15 23:00:34,closed,,github-actions[bot],,contributor,pyopensci.github.io,issues
UPDATE: corrected fall festival prices,2024-08-15 20:02:00,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,issues
Update 2024-08-02-pyopensci-at-scipy-2024.md,2024-08-15 17:51:39,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,issues
Update contributor and review data,2024-08-15 00:26:29,closed,,github-actions[bot],,staff,pyopensci.github.io,issues
Small fix in the August 2024 newsletter post,2024-08-12 18:24:11,closed,,flpm,"New York, NY",staff,pyopensci.github.io,issues
UPDATE: updated old fall festival page,2024-08-12 14:23:59,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,issues
Fix: peer review editorial team listing page is now ginormous,2024-08-09 23:18:29,open,"help wanted, sprintable",lwasser,United States,staff,pyopensci.github.io,issues
FIX 2024-08-02-community-news-august-2024.md,2024-08-08 19:09:52,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,issues
[POST] pyOpenSci Fall Festival event page,2024-08-06 20:07:23,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,issues
fix(fall festival excerpt): 2024-08-09-pyopensci-fall-festival,2024-08-02 21:26:23,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,issues
POST: community news aug 2024,2024-08-02 21:05:47,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,issues
FEATURE: add blog post author name to the blog home page preview card,2024-08-02 16:38:50,open,"enhancement, help wanted, feature:design",kierisi,"Chicago, IL",staff,pyopensci.github.io,issues
Freshen up tha header a little,2024-08-02 02:46:50,closed,,sneakers-the-rat,,staff,pyopensci.github.io,issues
Update contributor and review data,2024-08-01 23:34:57,closed,,github-actions[bot],,staff,pyopensci.github.io,issues
Search icon doesn't stay in the right spot on mobile,2024-08-01 20:50:39,closed,,lwasser,United States,staff,pyopensci.github.io,issues
Add link to how to cite pyOS to website,2024-08-01 20:46:16,open,,lwasser,United States,staff,pyopensci.github.io,issues
fix: separate blog posts from events,2024-08-01 16:02:10,closed,,lwasser,United States,staff,pyopensci.github.io,issues
ensmallen buttons on mobile,2024-08-01 06:37:39,closed,,sneakers-the-rat,,staff,pyopensci.github.io,issues
Update contributor and review data,2024-08-01 00:30:18,closed,,github-actions[bot],,staff,pyopensci.github.io,issues
Potential css issue,2024-07-31 22:05:27,closed,bug,lwasser,United States,staff,pyopensci.github.io,issues
Fix: update deployment workflow,2024-07-29 17:10:43,closed,,lwasser,United States,staff,pyopensci.github.io,issues
fix(css): css for search toggle - shouldn't be sticky and ol on mobile,2024-07-25 22:27:12,closed,,lwasser,United States,staff,pyopensci.github.io,issues
feat(blog): scipy24 recap blogpost with pictures,2024-07-25 22:15:28,closed,,lwasser,United States,staff,pyopensci.github.io,issues
Fix: deploy from main branch on push,2024-07-24 14:53:19,closed,,lwasser,United States,staff,pyopensci.github.io,issues
Update to gh actions page build,2024-07-22 21:47:33,closed,,sneakers-the-rat,,staff,pyopensci.github.io,issues
Update contributor and review data,2024-07-15 00:27:45,closed,,github-actions[bot],,staff,pyopensci.github.io,issues
Update footer.html to include CoC,2024-07-13 18:08:06,closed,,ayhanxian,,staff,pyopensci.github.io,issues
Add: events section to website & scipy workshop 2024,2024-07-11 02:40:42,closed,,lwasser,United States,staff,pyopensci.github.io,issues
Blog post package category,2024-07-05 22:40:17,open,,eliotwrobson,"Urbana, IL",staff,pyopensci.github.io,issues
Fix: spelling issues,2024-07-04 21:33:00,closed,,SeanAverS,Canada,staff,pyopensci.github.io,issues
BUG: Spelling issues in a few blog posts,2024-07-04 20:26:44,closed,"bug, help wanted, good first issue, sprintable",lwasser,United States,staff,pyopensci.github.io,issues
Bump the actions group in /.github/workflows with 6 updates,2024-07-04 20:24:23,closed,dependencies,dependabot[bot],,staff,pyopensci.github.io,issues
Fix: update advisory council,2024-07-04 19:59:57,closed,,lwasser,United States,staff,pyopensci.github.io,issues
Update contributor and review data,2024-07-02 18:10:33,closed,DO-NOT-MERGE,github-actions[bot],,staff,pyopensci.github.io,issues
Blog post automata,2024-07-02 02:45:23,closed,,eliotwrobson,"Urbana, IL",staff,pyopensci.github.io,issues
Use main branch of pyosMeta,2024-07-01 17:49:31,closed,,pllim,"Baltimore, MD, USA",staff,pyopensci.github.io,issues
MNT: Use dependabot to auto update workflow dependencies,2024-07-01 17:46:11,closed,,pllim,"Baltimore, MD, USA",staff,pyopensci.github.io,issues
"Add ""Peer Reviewed"" badge",2024-06-27 23:22:00,closed,,sneakers-the-rat,,staff,pyopensci.github.io,issues
[BLOG] pyOS SciPy workshop post,2024-06-25 23:15:56,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,issues
Fix Tutorial listing on Learn page,2024-06-25 20:05:35,closed,,g4brielvs,,staff,pyopensci.github.io,issues
BLOG: pyOS guide to scipy,2024-06-21 00:38:01,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,issues
PAGE: how to submit a package to pyOS,2024-06-21 00:28:54,open,,kierisi,"Chicago, IL",staff,pyopensci.github.io,issues
feat(blog): pycon sprints & how pyos leads sprints 2024,2024-06-20 23:07:43,closed,feature:content,lwasser,United States,staff,pyopensci.github.io,issues
BLOG: pyOpenSci guide to SciPy,2024-06-20 22:17:21,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,issues
NEW PAGE: how to submit a package to pyOpenSci,2024-06-20 21:46:49,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,issues
Fix: tweaks to volunteer page,2024-06-12 17:48:19,closed,,lwasser,United States,staff,pyopensci.github.io,issues
Fix: cleaner banners,2024-06-11 00:39:11,closed,,lwasser,United States,staff,pyopensci.github.io,issues
FIX: open source --> open science,2024-06-10 19:54:13,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,issues
UPDATE: changes to fall festival language,2024-06-10 17:08:40,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,issues
Fix: ensure workflows only run on pyos org,2024-06-07 22:18:03,closed,,lwasser,United States,staff,pyopensci.github.io,issues
Fix: contributor bot should ONLY run on the pyopensci org repo,2024-06-07 22:16:29,closed,,lwasser,United States,staff,pyopensci.github.io,issues
Update Gemfile,2024-06-05 16:45:19,closed,,lwasser,United States,staff,pyopensci.github.io,issues
Add blog post for `SLEPLET`,2024-06-03 16:27:49,closed,,paddyroddy,London,staff,pyopensci.github.io,issues
Update contributor and review data,2024-06-01 00:27:21,closed,,github-actions[bot],,staff,pyopensci.github.io,issues
UPDATE: header image file path,2024-05-31 02:18:23,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,issues
UPDATE: added blog header,2024-05-31 01:53:52,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,issues
UPDATE: added header image,2024-05-30 16:31:13,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,issues
Fix: tell htmlproofer to ignore broken links,2024-05-30 15:35:28,closed,,lwasser,United States,staff,pyopensci.github.io,issues
BUG: drop link checking with htmlproofer but allow it to check alt tags and other accessibility things?,2024-05-30 15:05:15,closed,"bug, help wanted",lwasser,United States,staff,pyopensci.github.io,issues
Add: new blog pycon talk - python packaging,2024-05-30 02:32:02,closed,,lwasser,United States,staff,pyopensci.github.io,issues
BLOG: 2024 june newsletter,2024-05-28 17:44:38,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,issues
BLOG: get involved with pyOpenSci,2024-05-24 21:01:35,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,issues
BLOG POST: OSS fall festival save the date,2024-05-24 19:05:56,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,issues
BLOG POST: call for editors,2024-05-24 18:02:38,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,issues
Add: blog post on pycon us 2024,2024-05-23 21:48:47,closed,,lwasser,United States,staff,pyopensci.github.io,issues
No easily visible link to the code of conduct in the website,2024-05-22 22:51:31,closed,"help wanted, feature:design, pyconus-24",FFY00,Portugal,staff,pyopensci.github.io,issues
Fix: all contributors bot badge has incorrect number (and is duplicated),2024-05-21 14:41:47,closed,,lwasser,United States,staff,pyopensci.github.io,issues
Corrected link in peer review card #341,2024-05-20 21:33:07,closed,pyconus-24,sn3hay,,staff,pyopensci.github.io,issues
Add GitHub Issue templates,2024-05-20 21:04:16,closed,pyconus-24,BradonZhang,New York,staff,pyopensci.github.io,issues
[UX] Review navigation: Can't get to packaging guide from https://www.pyopensci.org/python-packaging-science.html,2024-05-20 18:55:48,open,"help wanted, good first issue, sprintable, pyconus-24",zackw,"Pittsburgh, PA",staff,pyopensci.github.io,issues
packages.yml should have dedicated metadata for PyPI package name?,2024-05-20 18:45:08,open,pyconus-24,pllim,"Baltimore, MD, USA",staff,pyopensci.github.io,issues
FIX: date typo,2024-05-16 12:55:42,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,issues
FIX: codespell in pre-comit hook not recognizing ignored words list,2024-05-16 01:15:51,closed,"help wanted, sprintable",kierisi,"Chicago, IL",staff,pyopensci.github.io,issues
codespell ignore files,2024-05-15 19:31:48,closed,"help wanted, pyconus-24",kierisi,"Chicago, IL",staff,pyopensci.github.io,issues
blog post: pyOpenSci at PyCon,2024-05-15 03:14:33,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,issues
Update contributor and review data,2024-05-15 00:24:34,closed,,github-actions[bot],,staff,pyopensci.github.io,issues
Update contributor and review data,2024-05-08 23:25:18,closed,,github-actions[bot],,staff,pyopensci.github.io,issues
Update contributor and review data,2024-05-07 21:29:36,closed,,github-actions[bot],,staff,pyopensci.github.io,issues
2024 may newsletter,2024-04-29 17:47:49,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,issues
Fix: new eic and fix editor roles,2024-04-19 23:04:03,closed,,lwasser,United States,staff,pyopensci.github.io,issues
Change font in code to monospace,2024-04-19 11:13:21,open,"help wanted, sprintable",vnmabus,"Frankfurt, Germany",staff,pyopensci.github.io,issues
Fix: see if images render,2024-04-17 22:50:45,closed,,lwasser,United States,staff,pyopensci.github.io,issues
Fix: update nav to support ci,2024-04-17 22:39:09,closed,,lwasser,United States,staff,pyopensci.github.io,issues
Add rdata blog post.,2024-04-17 20:45:13,closed,,vnmabus,"Frankfurt, Germany",staff,pyopensci.github.io,issues
Reorganize website images folder,2024-04-17 17:27:02,open,,kierisi,"Chicago, IL",staff,pyopensci.github.io,issues
pyOS training and education announcement blog post,2024-04-16 13:58:10,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,issues
Switch header and overlay images to more efficient webp,2024-04-12 04:01:06,open,,willingc,San Diego,staff,pyopensci.github.io,issues
Update custom.html to add fetch priority for font,2024-04-10 16:06:22,closed,,willingc,San Diego,staff,pyopensci.github.io,issues
Build site for weekly linkcheck,2024-04-07 17:17:40,closed,,willingc,San Diego,staff,pyopensci.github.io,issues
Change footer text color slightly to be greater contrast > 4.5,2024-04-05 22:10:58,closed,,willingc,San Diego,staff,pyopensci.github.io,issues
Remove commented out lines in main.scss,2024-04-05 20:21:16,closed,,willingc,San Diego,staff,pyopensci.github.io,issues
Fix: last bad governance link,2024-04-04 19:50:32,closed,,lwasser,United States,staff,pyopensci.github.io,issues
Fix: broken governance links,2024-04-04 19:41:15,closed,,lwasser,United States,staff,pyopensci.github.io,issues
fix the https not found warning,2024-04-03 23:42:17,closed,,willingc,San Diego,staff,pyopensci.github.io,issues
Look into HTML5 validation and theme updates,2024-04-03 21:59:35,open,"enhancement, help wanted, feature:theme",willingc,San Diego,staff,pyopensci.github.io,issues
Test Html5 validator,2024-04-03 21:15:52,closed,,willingc,San Diego,staff,pyopensci.github.io,issues
Update link check action to test weekly,2024-04-03 20:37:00,closed,,willingc,San Diego,staff,pyopensci.github.io,issues
Update lychee action to catch bad link at the base directory level,2024-04-03 20:20:39,closed,,willingc,San Diego,staff,pyopensci.github.io,issues
Link Checker Report,2024-04-03 20:14:41,closed,"report, automated issue",github-actions[bot],,staff,pyopensci.github.io,issues
add lychee nightly action,2024-04-03 02:00:35,closed,,willingc,San Diego,staff,pyopensci.github.io,issues
DO NOT MERGE - Page with bad link,2024-04-02 22:06:22,closed,DO-NOT-MERGE,lwasser,United States,staff,pyopensci.github.io,issues
Fix: extra test blog,2024-04-02 22:03:31,closed,,lwasser,United States,staff,pyopensci.github.io,issues
Fix: styles for cards,2024-04-02 19:53:03,closed,,lwasser,United States,staff,pyopensci.github.io,issues
Fix navigation / potential website overhaul,2024-04-02 19:42:17,open,"enhancement, help wanted, feature:theme",lwasser,United States,staff,pyopensci.github.io,issues
Create banner for website to advertise events,2024-04-02 19:41:29,open,"enhancement, help wanted, sprintable, feature:design",lwasser,United States,staff,pyopensci.github.io,issues
Lychee for link checking -- good but a few quirks too?,2024-04-02 18:36:44,closed,"help wanted, feature:automation",lwasser,United States,staff,pyopensci.github.io,issues
Add html5 validator action,2024-04-02 15:44:39,closed,,willingc,San Diego,staff,pyopensci.github.io,issues
Add: april 2024 newsletter,2024-04-02 00:40:24,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,issues
add lychee action,2024-04-01 21:14:45,closed,,willingc,San Diego,staff,pyopensci.github.io,issues
pin htmlproofer version,2024-04-01 19:35:28,closed,,willingc,San Diego,staff,pyopensci.github.io,issues
Try proofer-html action,2024-04-01 16:56:01,closed,,willingc,San Diego,staff,pyopensci.github.io,issues
pyOS march 2024 newsletter,2024-04-01 14:49:41,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,issues
April 2024 newsletter,2024-04-01 14:24:07,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,issues
Update contributor and review data,2024-04-01 00:26:51,closed,,github-actions[bot],,staff,pyopensci.github.io,issues
Fix: update htmlproofer,2024-03-30 18:21:53,closed,,lwasser,United States,staff,pyopensci.github.io,issues
Update contributor and review data,2024-03-26 19:32:36,closed,,github-actions[bot],,staff,pyopensci.github.io,issues
BUG: possible incorrect link in peer review card,2024-03-18 19:30:40,closed,"bug, help wanted, sprintable",kierisi,"Chicago, IL",staff,pyopensci.github.io,issues
Fix: build fails without image id,2024-03-12 20:44:40,closed,,lwasser,United States,staff,pyopensci.github.io,issues
Update contributor and review data,2024-03-12 20:36:50,closed,,github-actions[bot],,staff,pyopensci.github.io,issues
Update contributor and review data,2024-03-12 20:29:09,closed,,github-actions[bot],,staff,pyopensci.github.io,issues
"Fix: data munging category incorrect, luiz editor",2024-03-12 19:39:50,closed,,lwasser,United States,staff,pyopensci.github.io,issues
Fix: update editorial board with astropy,2024-03-12 16:57:30,closed,,lwasser,United States,staff,pyopensci.github.io,issues
Add: learn page and new tutorials,2024-03-08 22:30:51,closed,reviews-welcome,lwasser,United States,staff,pyopensci.github.io,issues
Add: collection tutorials to website,2024-03-08 22:29:52,closed,,lwasser,United States,staff,pyopensci.github.io,issues
Update contributor and review data,2024-03-01 00:26:57,closed,DO-NOT-MERGE,github-actions[bot],,staff,pyopensci.github.io,issues
Update contributor and review data,2024-02-25 02:08:07,closed,,github-actions[bot],,staff,pyopensci.github.io,issues
Somehow the package review mentorship got lost when i revised the peer review page,2024-02-23 00:42:15,open,"help wanted, feature:content",lwasser,United States,staff,pyopensci.github.io,issues
Fix: Remove async loading w isotope,2024-02-20 22:16:12,closed,,lwasser,United States,staff,pyopensci.github.io,issues
Update contributor and review data,2024-02-15 00:23:24,closed,,github-actions[bot],,staff,pyopensci.github.io,issues
FIX: small typos,2024-02-05 21:23:49,closed,,kierisi,"Chicago, IL",staff,pyopensci.github.io,issues
Fix: jquery is not loading with defer,2024-02-02 23:35:30,closed,,lwasser,United States,staff,pyopensci.github.io,issues
Fix: dropped itim by mistake,2024-02-02 23:27:50,closed,,lwasser,United States,staff,pyopensci.github.io,issues
Fix: finesse load times,2024-02-02 02:12:34,closed,,lwasser,United States,staff,pyopensci.github.io,issues
FIX:SMALL TYPO not on all caps :),2024-02-01 17:02:35,closed,,lwasser,United States,staff,pyopensci.github.io,issues
Fix: images are too big,2024-02-01 02:25:05,closed,,lwasser,United States,staff,pyopensci.github.io,issues
Update contributor and review data,2024-02-01 00:25:25,closed,,github-actions[bot],,staff,pyopensci.github.io,issues
Update contributor and review data,2024-01-30 00:01:11,closed,,github-actions[bot],,staff,pyopensci.github.io,issues
Archive nbless,2024-01-17 00:26:27,open,feature:content,lwasser,United States,staff,pyopensci.github.io,issues
Update contributor and review data,2024-01-15 00:26:42,closed,,github-actions[bot],,staff,pyopensci.github.io,issues
Enh: Add infrastructure to support a new packaging page,2024-01-05 20:57:47,closed,,lwasser,United States,staff,pyopensci.github.io,issues
Website: Add packaging section,2024-01-05 19:13:28,closed,,lwasser,United States,staff,pyopensci.github.io,issues
Fix narrow overlay for close button,2024-01-05 17:01:01,closed,,cmarmo,,staff,pyopensci.github.io,issues
Feed.xml file - seo continues,2024-01-05 16:29:07,open,"enhancement, feature:automation",lwasser,United States,staff,pyopensci.github.io,issues
Fix: home page blog posts were not updating,2024-01-05 00:47:36,closed,,lwasser,United States,staff,pyopensci.github.io,issues
"Fix: remove twitter, update social and remove ga",2024-01-05 00:26:13,closed,,lwasser,United States,staff,pyopensci.github.io,issues
