title,item_opened_by,current_status,labels,created_by,location,contrib_type,repo,type
inteq: a package to solve integral equations,2021-06-19 22:04:31,closed,"presubmission, currently-out-of-scope",mwt,"Washington, DC",contributor,software-submission,issues
PyMedPhys,2021-05-06 07:54:58,closed,presubmission,SimonBiggs,"Australia, NSW",contributor,software-submission,issues
PhylUp: updating alignments with custom taxon sampling,2021-04-13 20:01:45,closed,Help Request,mkandziora,,contributor,software-submission,issues
"Devicely: A Python package for reading, timeshifting and writing sensor data",2021-04-03 19:25:41,closed,"6/pyOS-approved, 9/joss-approved",arianesasso,"Berlin, Germany",contributor,software-submission,issues
pyDataverse: a Python module for Dataverse,2021-03-24 23:21:24,closed,"presubmission, ⌛ pending-maintainer-response",skasberger,Vienna,contributor,software-submission,issues
Submission: easysklearn (Python),2021-03-19 08:19:52,closed,,hellosakshi,Vancouver,contributor,software-submission,issues
eazieda (Python),2021-03-18 23:01:58,closed,"0/pre-review-checks, New Submission!",arashshams,"Vancouver, CA",contributor,software-submission,issues
tweepyclean (Python),2021-03-17 22:09:17,closed,"0/pre-review-checks, New Submission!",calsvein,canada,contributor,software-submission,issues
tweepyclean (Python),2021-03-17 21:59:11,closed,"0/pre-review-checks, New Submission!",calsvein,canada,contributor,software-submission,issues
"OpenOmics: Library for integration of multi-omics, annotation, and interaction data",2021-01-01 19:54:20,closed,"6/pyOS-approved, 9/joss-approved",JonnyTran,"Seattle, WA",contributor,software-submission,issues
OpenOmics: Presubmission Inquiry,2020-12-11 06:39:51,closed,presubmission,JonnyTran,"Seattle, WA",contributor,software-submission,issues
Update PyOpenSci links to guidebook,2020-12-01 17:48:02,closed,,dcslagel,"Longmont, CO, USA",contributor,software-submission,issues
Presubmission Inquiry: Submit Conda environment to pyOpenSci?,2020-11-02 01:43:58,closed,presubmission,calekochenour,"Colorado, United States",contributor,software-submission,issues
Presubmission Inquiry: pyhf,2020-10-03 05:24:20,closed,presubmission,matthewfeickert,"Denton, Texas",contributor,software-submission,issues
Physcraper: Automated phylogenetic updating,2020-07-15 22:31:52,closed,6/pyOS-approved,snacktavish,,contributor,software-submission,issues
pystiche: A Framework for Neural Style Transfer,2020-07-02 12:57:08,closed,"6/pyOS-approved, 9/joss-approved",pmeier,Germany,contributor,software-submission,issues
Phenopype: a phenotyping pipeline for Python,2020-05-04 16:51:36,closed,6/pyOS-approved,mluerig,Sweden,contributor,software-submission,issues
Phenopype: a phenotyping pipeline for Python,2020-03-26 16:57:45,closed,"presubmission, Submission Requested",mluerig,Sweden,contributor,software-submission,issues
Presubmission Inquiry: pystiche,2020-03-10 13:12:08,closed,presubmission,pmeier,Germany,contributor,software-submission,issues
pyrolite Submission,2020-02-19 04:54:35,closed,"6/pyOS-approved, 9/joss-approved",morganjwilliams,"VIC, Australia",contributor,software-submission,issues
Submit pydov for review,2020-01-27 11:41:02,closed,"0/pre-review-checks, 3/reviewers-assigned, 4/reviews-in-awaiting-changes, needs-website-content",stijnvanhoey,,contributor,software-submission,issues
MovingPandas: Software Submission for Review,2020-01-06 17:13:27,closed,6/pyOS-approved,anitagraser,,contributor,software-submission,issues
pyrolite Presubmission Inquiry,2019-12-17 02:43:47,closed,"presubmission, Submission Requested",morganjwilliams,"VIC, Australia",contributor,software-submission,issues
ObsPy: Software Submission for Review,2019-12-12 00:42:45,closed,"0/pre-review-checks, 3/reviewers-assigned, on-hold",megies,,contributor,software-submission,issues
MF2: Multi-Fidelity Functions,2019-11-23 20:57:14,closed,presubmission,sjvrijn,"Leiden, Netherlands",contributor,software-submission,issues
MovingPandas: Presubmission Inquiry,2019-11-09 15:58:05,closed,presubmission,anitagraser,,contributor,software-submission,issues
Presubmission Inquiry: pyBHL,2019-08-19 18:35:12,closed,presubmission,MikeTrizna,"Washington, DC",contributor,software-submission,issues
Pandera: A flexible and expressive pandas data validation library.,2019-08-14 22:21:25,closed,6/pyOS-approved,cosmicBboy,"Atlanta, GA, US",contributor,software-submission,issues
add submit issue / PR as default,2019-06-20 21:08:22,closed,,lwasser,United States,staff,software-submission,issues
[WIP] Updating the issue template to be more specific about readme requirements and usability items ,2019-06-20 20:57:26,closed,,lwasser,United States,staff,software-submission,issues
Avoid tagging a user account.,2019-06-03 12:29:45,closed,,ocefpaf,"Florianópolis, SC",contributor,software-submission,issues
adding link to templates to the issue submission,2019-05-30 20:25:27,closed,,lwasser,United States,staff,software-submission,issues
Nbless: Software Submission for Review (APPROVED & ACCEPTED),2019-05-30 18:27:38,closed,6/pyOS-approved,marskar,"Rockville/Bethesda, Maryland",contributor,software-submission,issues
Gitone: Combine multiple git version controls steps into one,2019-05-18 15:01:43,closed,presubmission,marskar,"Rockville/Bethesda, Maryland",contributor,software-submission,issues
"Rmdawn: (de)construct, convert, and render R Markdown (IN SCOPE) ",2019-05-18 14:18:21,closed,"presubmission, Submission Requested",marskar,"Rockville/Bethesda, Maryland",contributor,software-submission,issues
"Nbless: (de)construct, convert, execute, and prepare slides from Jupyter notebooks.",2019-05-18 13:51:27,closed,"presubmission, Submission Requested",marskar,"Rockville/Bethesda, Maryland",contributor,software-submission,issues
EarthPy: Software Submission for Review,2019-05-08 15:02:14,closed,"6/pyOS-approved, 9/joss-approved",lwasser,United States,staff,software-submission,issues
Pacifica Software Inquiry,2019-05-03 15:51:04,closed,"presubmission, ⌛ pending-maintainer-response",dmlb2000,Richland Washington,contributor,software-submission,issues
Submit erddapy for review,2019-03-22 15:49:42,closed,"4/reviews-in-awaiting-changes, topic: data-retrieval, incomplete-closed-review, on-hold",ocefpaf,"Florianópolis, SC",contributor,software-submission,issues
Add config json to skip 403 url errors,2023-09-27 18:07:00,closed,,lwasser,United States,staff,software-submission,pulls
Add JOSS DOI to review issue metadata,2023-08-29 01:48:34,closed,,isabelizimm,"Florida, USA",contributor,software-submission,pulls
Delete submit-software-for-review-DRAFT-PLEASE-DO-NOT-USE.yaml,2023-08-07 22:38:09,closed,,NickleDave,Charm City,contributor,software-submission,pulls
"Typo: ""resubmission"" -> ""presubmission""",2023-07-27 23:57:11,closed,,schlich,"St Louis, MO",contributor,software-submission,pulls
Redo software submission form for pyOpenSci,2023-07-06 09:03:24,closed,,juanis2112,"Santa Cruz, California",contributor,software-submission,pulls
Fix: Remove note about submitting to JOSS in template,2023-06-27 22:19:18,closed,,lwasser,United States,staff,software-submission,pulls
Update: New submission form ,2023-06-06 19:32:52,closed,,lwasser,United States,staff,software-submission,pulls
Rename yaml software-submission template temporarily,2023-04-22 22:58:45,closed,,NickleDave,Charm City,contributor,software-submission,pulls
Rename yaml software-submission template temporarily,2023-04-22 22:56:29,closed,,NickleDave,Charm City,contributor,software-submission,pulls
Add initial .yaml submission template,2023-04-22 21:50:01,closed,,mccrayjr,"Washington, DC",contributor,software-submission,pulls
testing,2023-04-22 21:35:16,closed,,mccrayjr,"Washington, DC",contributor,software-submission,pulls
Update broken links in issue template,2023-03-23 19:19:04,closed,,cmarmo,,contributor,software-submission,pulls
Add workflow for format checking of markdown files; fix minor formatting errors,2023-03-08 11:31:14,closed,,BenjaminRodenberg,,contributor,software-submission,pulls
Update broken links in submission template,2023-01-12 23:02:59,closed,,cmarmo,,contributor,software-submission,pulls
Add Pangeo as a partner to our submission form,2023-01-12 17:14:30,closed,,lwasser,United States,staff,software-submission,pulls
Fix: Update the readme - it's about 4 years old,2023-01-11 21:23:13,closed,,lwasser,United States,staff,software-submission,pulls
Add code of conduct & guidelines refs to presubmission template,2022-12-14 07:27:16,closed,,Batalex,,contributor,software-submission,pulls
add survey link to software-review,2022-09-22 17:31:45,closed,,lwasser,United States,staff,software-submission,pulls
Removing we are on pause from the submission template,2022-09-13 22:54:04,closed,,lwasser,United States,staff,software-submission,pulls
pyos on pause note,2022-06-28 23:01:30,closed,,lwasser,United States,staff,software-submission,pulls
Typo fixes to the pre-submission template,2021-07-23 11:27:29,closed,,leouieda,"São Paulo, Brazil",contributor,software-submission,pulls
Update PyOpenSci links to guidebook,2020-12-01 17:48:02,closed,,dcslagel,"Longmont, CO, USA",contributor,software-submission,pulls
add submit issue / PR as default,2019-06-20 21:08:22,closed,,lwasser,United States,staff,software-submission,pulls
[WIP] Updating the issue template to be more specific about readme requirements and usability items ,2019-06-20 20:57:26,closed,,lwasser,United States,staff,software-submission,pulls
Avoid tagging a user account.,2019-06-03 12:29:45,closed,,ocefpaf,"Florianópolis, SC",contributor,software-submission,pulls
adding link to templates to the issue submission,2019-05-30 20:25:27,closed,,lwasser,United States,staff,software-submission,pulls
✨ Use devstats to collect metadata about our packages - start with calculating pony factor,2023-07-03 20:43:00,open,enhancement,lwasser,United States,staff,peer-review-metrics,issues
TODO: Package dev and tutorials,2023-11-18 00:23:14,closed,,lwasser,United States,staff,pyosPackage,issues
Add: initial code and examples to example project,2023-11-17 20:22:29,closed,,lwasser,United States,staff,pyosPackage,issues
[META] What do we want to see in this package?,2023-08-19 10:28:11,open,,Batalex,,contributor,pyosPackage,issues
Code: Create a small module that does something simple,2023-08-15 22:32:00,closed,,lwasser,United States,staff,pyosPackage,issues
CI: add builds to package for ,2023-08-15 19:51:20,open,,lwasser,United States,staff,pyosPackage,issues
Add: initial code and examples to example project,2023-11-17 20:22:29,closed,,lwasser,United States,staff,pyosPackage,pulls
